Report Number,ACRS Report Type,Crash Date/Time,Weather,Light,Latitude,Longitude
DD56700006,Injury Crash,7/22/2023 4:07,N/A,DARK LIGHTS ON,39.07443097,-77.13564536
DD56700006,Injury Crash,7/22/2023 4:07,N/A,DARK LIGHTS ON,39.07443097,-77.13564536
MCP3067002Q,Property Damage Crash,7/22/2023 2:00,CLEAR,DARK LIGHTS ON,39.24621429,-77.29753893
MCP30610024,Property Damage Crash,7/21/2023 23:35,CLEAR,DARK LIGHTS ON,39.193502,-77.27029017
MCP30610024,Property Damage Crash,7/21/2023 23:35,CLEAR,DARK LIGHTS ON,39.193502,-77.27029017
MCP32850021,Property Damage Crash,7/21/2023 22:38,CLEAR,DARK LIGHTS ON,39.18443167,-77.27353167
MCP32850021,Property Damage Crash,7/21/2023 22:38,CLEAR,DARK LIGHTS ON,39.18443167,-77.27353167
MCP2535002P,Injury Crash,7/21/2023 21:45,CLEAR,DARK LIGHTS ON,39.0462435,-77.112434
MCP2535002P,Injury Crash,7/21/2023 21:45,CLEAR,DARK LIGHTS ON,39.0462435,-77.112434
MCP2703002X,Injury Crash,7/21/2023 20:45,CLEAR,DARK LIGHTS ON,38.99372673,-77.00914403
MCP2703002X,Injury Crash,7/21/2023 20:45,CLEAR,DARK LIGHTS ON,38.99372673,-77.00914403
MCP12130080,Property Damage Crash,7/21/2023 19:15,CLEAR,DARK NO LIGHTS,39.09828667,-77.00317
MCP30660028,Property Damage Crash,7/21/2023 18:29,CLEAR,DAYLIGHT,38.99686252,-77.09650741
MCP30660028,Property Damage Crash,7/21/2023 18:29,CLEAR,DAYLIGHT,38.99686252,-77.09650741
MCP30940034,Property Damage Crash,7/21/2023 18:20,N/A,DAYLIGHT,39.16579,-77.15646333
EJ78850038,Property Damage Crash,7/21/2023 17:59,CLEAR,DAYLIGHT,39.1592635,-77.21902483
EJ78850038,Property Damage Crash,7/21/2023 17:59,CLEAR,DAYLIGHT,39.1592635,-77.21902483
MCP2703002W,Property Damage Crash,7/21/2023 17:30,CLEAR,DAYLIGHT,39.01326941,-77.01670807
MCP2703002W,Property Damage Crash,7/21/2023 17:30,CLEAR,DAYLIGHT,39.01326941,-77.01670807
MCP32070038,Property Damage Crash,7/21/2023 17:05,CLEAR,DAYLIGHT,39.03681073,-76.98885158
MCP2752005J,Property Damage Crash,7/21/2023 16:32,CLEAR,DAYLIGHT,39.01875437,-77.20727413
MCP23560036,Property Damage Crash,7/21/2023 15:50,CLEAR,DAYLIGHT,39.10746934,-77.18934679
MCP23560036,Property Damage Crash,7/21/2023 15:50,CLEAR,DAYLIGHT,39.10746934,-77.18934679
MCP23560036,Property Damage Crash,7/21/2023 15:50,CLEAR,DAYLIGHT,39.10746934,-77.18934679
MCP24550060,Property Damage Crash,7/21/2023 15:36,CLEAR,DAYLIGHT,39.05377208,-77.09982374
MCP24550060,Property Damage Crash,7/21/2023 15:36,CLEAR,DAYLIGHT,39.05377208,-77.09982374
MCP32260045,Property Damage Crash,7/21/2023 15:28,CLEAR,DAYLIGHT,39.060833,-77.044795
MCP32260045,Property Damage Crash,7/21/2023 15:28,CLEAR,DAYLIGHT,39.060833,-77.044795
MCP32260045,Property Damage Crash,7/21/2023 15:28,CLEAR,DAYLIGHT,39.060833,-77.044795
MCP12050099,Property Damage Crash,7/21/2023 14:30,CLEAR,DAYLIGHT,39.01765,-77.064305
DD5652003G,Injury Crash,7/21/2023 14:26,CLEAR,DAYLIGHT,39.09322594,-77.12211346
DD5652003G,Injury Crash,7/21/2023 14:26,CLEAR,DAYLIGHT,39.09322594,-77.12211346
MCP33680017,Property Damage Crash,7/21/2023 13:58,CLEAR,DAYLIGHT,39.11524084,-77.21569404
MCP33680017,Property Damage Crash,7/21/2023 13:58,CLEAR,DAYLIGHT,39.11524084,-77.21569404
MCP2445004Z,Property Damage Crash,7/21/2023 13:43,CLEAR,DAYLIGHT,39.185204,-77.24018883
MCP2445004Z,Property Damage Crash,7/21/2023 13:43,CLEAR,DAYLIGHT,39.185204,-77.24018883
MCP3264003W,Injury Crash,7/21/2023 13:24,CLEAR,DAYLIGHT,38.99828526,-77.03064861
DM8499001H,Property Damage Crash,7/21/2023 12:48,CLEAR,DAYLIGHT,38.98106155,-77.00592471
DM8499001H,Property Damage Crash,7/21/2023 12:48,CLEAR,DAYLIGHT,38.98106155,-77.00592471
MCP3010008F,Property Damage Crash,7/21/2023 12:09,CLEAR,DAYLIGHT,38.98099667,-77.095345
MCP3010008F,Property Damage Crash,7/21/2023 12:09,CLEAR,DAYLIGHT,38.98099667,-77.095345
MCP20160077,Property Damage Crash,7/21/2023 12:02,CLEAR,DAYLIGHT,39.05406483,-77.0955525
MCP20160077,Property Damage Crash,7/21/2023 12:02,CLEAR,DAYLIGHT,39.05406483,-77.0955525
MCP302600BC,Injury Crash,7/21/2023 11:53,CLEAR,DAYLIGHT,38.966755,-77.105892
MCP302600BC,Injury Crash,7/21/2023 11:53,CLEAR,DAYLIGHT,38.966755,-77.105892
MCP3299002R,Property Damage Crash,7/21/2023 11:52,CLEAR,DAYLIGHT,39.13526333,-77.06976
MCP31480052,Property Damage Crash,7/21/2023 11:30,CLEAR,DAYLIGHT,39.02999495,-77.07473032
MCP3136006G,Property Damage Crash,7/21/2023 10:10,CLEAR,DAYLIGHT,38.99998878,-76.99072579
MCP3136006G,Property Damage Crash,7/21/2023 10:10,CLEAR,DAYLIGHT,38.99998878,-76.99072579
MCP3010008D,Injury Crash,7/21/2023 9:30,CLEAR,DAYLIGHT,38.98119833,-77.09230667
MCP33520010,Property Damage Crash,7/21/2023 7:27,CLEAR,DAYLIGHT,39.1148493,-77.24168787
MCP3244002K,Property Damage Crash,7/21/2023 7:14,CLEAR,DAYLIGHT,38.98493552,-77.02668318
MCP3244002K,Property Damage Crash,7/21/2023 7:14,CLEAR,DAYLIGHT,38.98493552,-77.02668318
MCP9419004G,Property Damage Crash,7/21/2023 7:13,CLOUDY,DAYLIGHT,39.11977333,-77.16137667
MCP3058004Z,Injury Crash,7/21/2023 5:25,CLOUDY,DAWN,39.100845,-77.21498167
MCP2948006B,Injury Crash,7/21/2023 1:15,CLEAR,DARK -- UNKNOWN LIGHTING,39.05834333,-77.06013333
MCP32610017,Property Damage Crash,7/20/2023 23:40,N/A,DARK LIGHTS ON,39.14872076,-77.14711061
MCP32610017,Property Damage Crash,7/20/2023 23:40,N/A,DARK LIGHTS ON,39.14872076,-77.14711061
EJ7898000L,Property Damage Crash,7/20/2023 21:38,CLEAR,DARK LIGHTS ON,39.15437715,-77.20926953
EJ7898000L,Property Damage Crash,7/20/2023 21:38,CLEAR,DARK LIGHTS ON,39.15437715,-77.20926953
MCP2348006K,Fatal Crash,7/20/2023 21:32,CLEAR,DARK -- UNKNOWN LIGHTING,39.16166333,-77.41915333
EJ78850037,Injury Crash,7/20/2023 20:00,N/A,DAYLIGHT,39.15424833,-77.20945717
EJ78850037,Injury Crash,7/20/2023 20:00,N/A,DAYLIGHT,39.15424833,-77.20945717
MCP26560071,Injury Crash,7/20/2023 18:45,CLEAR,DAYLIGHT,39.1473355,-77.27187267
MCP26560071,Injury Crash,7/20/2023 18:45,CLEAR,DAYLIGHT,39.1473355,-77.27187267
MCP289200F0,Injury Crash,7/20/2023 18:01,CLEAR,DAYLIGHT,38.99308191,-77.02331513
MCP32260044,Property Damage Crash,7/20/2023 17:06,CLEAR,DAYLIGHT,39.052037,-77.07318233
MCP2456007L,Property Damage Crash,7/20/2023 17:00,CLEAR,DAYLIGHT,39.0838,-76.951315
MCP2456007L,Property Damage Crash,7/20/2023 17:00,CLEAR,DAYLIGHT,39.0838,-76.951315
MCP3275001R,Property Damage Crash,7/20/2023 16:52,N/A,DAYLIGHT,39.03680667,-76.99136167
MCP3275001R,Property Damage Crash,7/20/2023 16:52,N/A,DAYLIGHT,39.03680667,-76.99136167
DD5668000G,Injury Crash,7/20/2023 16:51,CLEAR,DAYLIGHT,39.11721722,-77.16898412
DD5668000G,Injury Crash,7/20/2023 16:51,CLEAR,DAYLIGHT,39.11721722,-77.16898412
MCP2671003H,Property Damage Crash,7/20/2023 16:15,N/A,DAYLIGHT,38.99163658,-77.0322424
MCP3232003Y,Property Damage Crash,7/20/2023 16:03,CLEAR,DAYLIGHT,39.07623833,-77.00185917
MCP3232003Y,Property Damage Crash,7/20/2023 16:03,CLEAR,DAYLIGHT,39.07623833,-77.00185917
MCP2009002G,Property Damage Crash,7/20/2023 15:10,CLEAR,DAYLIGHT,39.10953506,-77.07580619
MCP2009002G,Property Damage Crash,7/20/2023 15:10,CLEAR,DAYLIGHT,39.10953506,-77.07580619
EJ78850036,Property Damage Crash,7/20/2023 14:48,CLEAR,DAYLIGHT,39.1419905,-77.22437083
EJ78850036,Property Damage Crash,7/20/2023 14:48,CLEAR,DAYLIGHT,39.1419905,-77.22437083
MCP3115006P,Property Damage Crash,7/20/2023 14:40,CLEAR,DAYLIGHT,39.07105882,-76.94921411
MCP2039008S,Injury Crash,7/20/2023 14:34,CLOUDY,DAYLIGHT,39.11270475,-77.08921363
MCP2039008S,Injury Crash,7/20/2023 14:34,CLOUDY,DAYLIGHT,39.11270475,-77.08921363
MCP235800BN,Property Damage Crash,7/20/2023 13:00,CLEAR,DAYLIGHT,39.00523123,-77.1332751
MCP235800BN,Property Damage Crash,7/20/2023 13:00,CLEAR,DAYLIGHT,39.00523123,-77.1332751
MCP3319001Z,Injury Crash,7/20/2023 12:53,CLEAR,DAYLIGHT,38.986655,-77.02644
MCP3319001Z,Injury Crash,7/20/2023 12:53,CLEAR,DAYLIGHT,38.986655,-77.02644
MCP3016004L,Property Damage Crash,7/20/2023 12:25,N/A,DAYLIGHT,39.18087167,-77.26924333
MCP3016004L,Property Damage Crash,7/20/2023 12:25,N/A,DAYLIGHT,39.18087167,-77.26924333
MCP3274001S,Property Damage Crash,7/20/2023 12:14,CLEAR,DAYLIGHT,39.04914683,-77.11713317
MCP3274001S,Property Damage Crash,7/20/2023 12:14,CLEAR,DAYLIGHT,39.04914683,-77.11713317
MCP33740010,Property Damage Crash,7/20/2023 11:49,CLEAR,DAYLIGHT,39.02804,-77.14517833
MCP33740010,Property Damage Crash,7/20/2023 11:49,CLEAR,DAYLIGHT,39.02804,-77.14517833
EJ78950044,Injury Crash,7/20/2023 11:45,CLEAR,DAYLIGHT,39.1526245,-77.19285418
MCP3143004V,Property Damage Crash,7/20/2023 10:35,CLEAR,DAYLIGHT,39.001805,-77.05548167
MCP2832008C,Property Damage Crash,7/20/2023 9:29,CLEAR,DAYLIGHT,39.04707383,-77.10521433
MCP2974004N,Injury Crash,7/20/2023 9:25,CLEAR,DAYLIGHT,39.1117355,-76.92951733
MCP2974004N,Injury Crash,7/20/2023 9:25,CLEAR,DAYLIGHT,39.1117355,-76.92951733
DM85040015,Injury Crash,7/20/2023 9:20,CLEAR,DAYLIGHT,38.98086834,-77.01648149
MCP2832008B,Property Damage Crash,7/20/2023 9:10,CLEAR,DAYLIGHT,39.05832888,-77.07122194
MCP2832008B,Property Damage Crash,7/20/2023 9:10,CLEAR,DAYLIGHT,39.05832888,-77.07122194
MCP32390030,Property Damage Crash,7/20/2023 8:49,CLEAR,DAYLIGHT,39.07736083,-76.93357
MCP3274001R,Property Damage Crash,7/20/2023 7:36,N/A,DAYLIGHT,39.04171767,-77.11037917
MCP3274001R,Property Damage Crash,7/20/2023 7:36,N/A,DAYLIGHT,39.04171767,-77.11037917
MCP31090086,Injury Crash,7/20/2023 7:30,CLEAR,DAYLIGHT,39.0189255,-77.015009
MCP31090086,Injury Crash,7/20/2023 7:30,CLEAR,DAYLIGHT,39.0189255,-77.015009
MCP31090086,Injury Crash,7/20/2023 7:30,CLEAR,DAYLIGHT,39.0189255,-77.015009
MCP235800BM,Property Damage Crash,7/20/2023 7:20,CLEAR,DAYLIGHT,38.97667,-77.07721
MCP235800BM,Property Damage Crash,7/20/2023 7:20,CLEAR,DAYLIGHT,38.97667,-77.07721
DD5664000P,Property Damage Crash,7/20/2023 4:30,N/A,DARK LIGHTS ON,39.08102635,-77.14586155
EJ78860033,Property Damage Crash,7/19/2023 21:59,CLEAR,DARK LIGHTS ON,39.144961,-77.227355
EJ78860033,Property Damage Crash,7/19/2023 21:59,CLEAR,DARK LIGHTS ON,39.144961,-77.227355
MCP30750040,Property Damage Crash,7/19/2023 21:23,CLEAR,DARK LIGHTS ON,39.18382,-77.261495
MCP30750040,Property Damage Crash,7/19/2023 21:23,CLEAR,DARK LIGHTS ON,39.18382,-77.261495
MCP3168005S,Property Damage Crash,7/19/2023 20:05,CLEAR,DAYLIGHT,39.06565183,-77.15941767
MCP2863002V,Property Damage Crash,7/19/2023 19:00,CLEAR,DAYLIGHT,39.15108983,-77.17462233
MCP2863002V,Property Damage Crash,7/19/2023 19:00,CLEAR,DAYLIGHT,39.15108983,-77.17462233
MCP3168005R,Property Damage Crash,7/19/2023 17:42,CLEAR,DAYLIGHT,39.12873883,-77.12878967
MCP3168005R,Property Damage Crash,7/19/2023 17:42,CLEAR,DAYLIGHT,39.12873883,-77.12878967
MCP33720016,Property Damage Crash,7/19/2023 16:35,CLEAR,DAYLIGHT,39.08750507,-77.07928734
MCP33720016,Property Damage Crash,7/19/2023 16:35,CLEAR,DAYLIGHT,39.08750507,-77.07928734
MCP2783004Y,Property Damage Crash,7/19/2023 15:30,CLEAR,DAYLIGHT,39.0590781,-77.04997105
MCP2783004Y,Property Damage Crash,7/19/2023 15:30,CLEAR,DAYLIGHT,39.0590781,-77.04997105
MCP297700CG,Property Damage Crash,7/19/2023 15:03,CLOUDY,DAYLIGHT,39.06477,-76.97053167
MCP33510015,Property Damage Crash,7/19/2023 14:32,CLEAR,DAYLIGHT,39.02133477,-77.0119619
MCP33510015,Property Damage Crash,7/19/2023 14:32,CLEAR,DAYLIGHT,39.02133477,-77.0119619
MCP9419004F,Property Damage Crash,7/19/2023 12:19,CLEAR,DAYLIGHT,39.11985,-77.15699333
MCP3271003K,Property Damage Crash,7/19/2023 12:13,CLEAR,DAYLIGHT,38.97865086,-77.09864952
MCP3271003K,Property Damage Crash,7/19/2023 12:13,CLEAR,DAYLIGHT,38.97865086,-77.09864952
MCP3079005B,Property Damage Crash,7/19/2023 11:41,CLEAR,DAYLIGHT,39.24689556,-77.23412702
MCP3079005B,Property Damage Crash,7/19/2023 11:41,CLEAR,DAYLIGHT,39.24689556,-77.23412702
EJ7893002S,Property Damage Crash,7/19/2023 9:50,CLEAR,DAYLIGHT,39.11592142,-77.1861019
EJ7893002S,Property Damage Crash,7/19/2023 9:50,CLEAR,DAYLIGHT,39.11592142,-77.1861019
MCP3362001D,Property Damage Crash,7/19/2023 8:56,CLOUDY,DAYLIGHT,39.02021833,-77.01303333
MCP3362001D,Property Damage Crash,7/19/2023 8:56,CLOUDY,DAYLIGHT,39.02021833,-77.01303333
MCP3133004N,Property Damage Crash,7/19/2023 8:27,CLOUDY,DAWN,39.20880621,-77.09241102
MCP3133004N,Property Damage Crash,7/19/2023 8:27,CLOUDY,DAWN,39.20880621,-77.09241102
MCP31740044,Property Damage Crash,7/19/2023 8:13,RAINING,DAYLIGHT,39.15373733,-77.21113767
MCP31740044,Property Damage Crash,7/19/2023 8:13,RAINING,DAYLIGHT,39.15373733,-77.21113767
MCP31740044,Property Damage Crash,7/19/2023 8:13,RAINING,DAYLIGHT,39.15373733,-77.21113767
MCP31740044,Property Damage Crash,7/19/2023 8:13,RAINING,DAYLIGHT,39.15373733,-77.21113767
MCP209400M6,Property Damage Crash,7/19/2023 8:04,CLOUDY,DAYLIGHT,38.962555,-77.13473167
MCP26410035,Property Damage Crash,7/19/2023 7:50,CLOUDY,DAYLIGHT,39.26226333,-77.221665
MCP26410035,Property Damage Crash,7/19/2023 7:50,CLOUDY,DAYLIGHT,39.26226333,-77.221665
MCP302600BB,Property Damage Crash,7/19/2023 7:30,RAINING,DAYLIGHT,39.03157117,-77.13167733
MCP302600BB,Property Damage Crash,7/19/2023 7:30,RAINING,DAYLIGHT,39.03157117,-77.13167733
MCP2846008Y,Injury Crash,7/18/2023 20:10,CLEAR,DAYLIGHT,39.05831167,-77.0501
MCP2846008Y,Injury Crash,7/18/2023 20:10,CLEAR,DAYLIGHT,39.05831167,-77.0501
MCP2846008Y,Injury Crash,7/18/2023 20:10,CLEAR,DAYLIGHT,39.05831167,-77.0501
MCP2361002L,Injury Crash,7/18/2023 19:51,CLEAR,DUSK,39.18751,-77.18643
MCP2361002L,Injury Crash,7/18/2023 19:51,CLEAR,DUSK,39.18751,-77.18643
MCP2361002L,Injury Crash,7/18/2023 19:51,CLEAR,DUSK,39.18751,-77.18643
EJ7873007S,Injury Crash,7/18/2023 17:12,CLEAR,DAYLIGHT,39.14615592,-77.21972266
EJ7873007S,Injury Crash,7/18/2023 17:12,CLEAR,DAYLIGHT,39.14615592,-77.21972266
MCP2708008C,Property Damage Crash,7/18/2023 17:00,CLEAR,DAYLIGHT,39.01526932,-77.00515901
MCP26560070,Property Damage Crash,7/18/2023 17:00,N/A,DAYLIGHT,39.175307,-77.257955
MCP26560070,Property Damage Crash,7/18/2023 17:00,N/A,DAYLIGHT,39.175307,-77.257955
MCP2708008C,Property Damage Crash,7/18/2023 17:00,CLEAR,DAYLIGHT,39.01526932,-77.00515901
MCP2895002Y,Property Damage Crash,7/18/2023 16:30,N/A,DAYLIGHT,39.17490073,-77.25260184
MCP2895002Y,Property Damage Crash,7/18/2023 16:30,N/A,DAYLIGHT,39.17490073,-77.25260184
MCP26640063,Property Damage Crash,7/18/2023 16:30,CLEAR,DAYLIGHT,39.1903945,-77.05006183
MCP2846008W,Injury Crash,7/18/2023 16:20,CLEAR,DAYLIGHT,39.03675667,-77.05116667
MCP2846008W,Injury Crash,7/18/2023 16:20,CLEAR,DAYLIGHT,39.03675667,-77.05116667
MCP2846008W,Injury Crash,7/18/2023 16:20,CLEAR,DAYLIGHT,39.03675667,-77.05116667
MCP2450004H,Property Damage Crash,7/18/2023 15:39,N/A,DAYLIGHT,39.1545209,-77.21047569
MCP2450004H,Property Damage Crash,7/18/2023 15:39,N/A,DAYLIGHT,39.1545209,-77.21047569
MCP2450004H,Property Damage Crash,7/18/2023 15:39,N/A,DAYLIGHT,39.1545209,-77.21047569
MCP3232003X,Injury Crash,7/18/2023 15:34,CLEAR,DAYLIGHT,39.11412167,-77.01493767
MCP3232003X,Injury Crash,7/18/2023 15:34,CLEAR,DAYLIGHT,39.11412167,-77.01493767
MCP3168005Q,Injury Crash,7/18/2023 15:27,CLEAR,DAYLIGHT,39.053582,-77.10705383
MCP3168005Q,Injury Crash,7/18/2023 15:27,CLEAR,DAYLIGHT,39.053582,-77.10705383
MCP3367000W,Property Damage Crash,7/18/2023 15:10,CLEAR,DAYLIGHT,38.99414919,-77.03091025
MCP242500HS,Property Damage Crash,7/18/2023 15:07,CLEAR,DAYLIGHT,38.96343167,-77.08710167
MCP242500HS,Property Damage Crash,7/18/2023 15:07,CLEAR,DAYLIGHT,38.96343167,-77.08710167
MCP3271003J,Property Damage Crash,7/18/2023 15:05,CLEAR,DAYLIGHT,38.99088462,-77.15890583
MCP3271003J,Property Damage Crash,7/18/2023 15:05,CLEAR,DAYLIGHT,38.99088462,-77.15890583
MCP3271003J,Property Damage Crash,7/18/2023 15:05,CLEAR,DAYLIGHT,38.99088462,-77.15890583
DD5502007M,Property Damage Crash,7/18/2023 15:03,CLEAR,DAYLIGHT,39.07518901,-77.13686563
DD5502007M,Property Damage Crash,7/18/2023 15:03,CLEAR,DAYLIGHT,39.07518901,-77.13686563
MCP2039008R,Injury Crash,7/18/2023 14:45,CLEAR,DAYLIGHT,39.05530833,-77.083595
MCP2039008R,Injury Crash,7/18/2023 14:45,CLEAR,DAYLIGHT,39.05530833,-77.083595
MCP30380069,Property Damage Crash,7/18/2023 14:41,CLEAR,DAYLIGHT,38.99083945,-77.02623023
MCP3160004S,Property Damage Crash,7/18/2023 14:10,CLEAR,DAYLIGHT,38.97671569,-77.07707707
MCP3160004S,Property Damage Crash,7/18/2023 14:10,CLEAR,DAYLIGHT,38.97671569,-77.07707707
EJ77810048,Property Damage Crash,7/18/2023 14:09,CLEAR,DAYLIGHT,39.11757432,-77.20694788
EJ77810048,Property Damage Crash,7/18/2023 14:09,CLEAR,DAYLIGHT,39.11757432,-77.20694788
DD5652003F,Injury Crash,7/18/2023 13:43,CLEAR,DAYLIGHT,39.06844653,-77.1295358
MCP3268002X,Injury Crash,7/18/2023 12:10,CLEAR,DAYLIGHT,39.052711,-76.95268767
MCP3268002X,Injury Crash,7/18/2023 12:10,CLEAR,DAYLIGHT,39.052711,-76.95268767
MCP3353001B,Injury Crash,7/18/2023 11:13,CLEAR,DAYLIGHT,39.09654117,-77.20433767
MCP3353001B,Injury Crash,7/18/2023 11:13,CLEAR,DAYLIGHT,39.09654117,-77.20433767
MCP3353001B,Injury Crash,7/18/2023 11:13,CLEAR,DAYLIGHT,39.09654117,-77.20433767
DD559500DP,Injury Crash,7/18/2023 10:46,CLEAR,DAYLIGHT,39.07570606,-77.11794535
MCP25520067,Property Damage Crash,7/18/2023 10:44,CLEAR,DAYLIGHT,39.10596333,-77.18998833
MCP25520067,Property Damage Crash,7/18/2023 10:44,CLEAR,DAYLIGHT,39.10596333,-77.18998833
MCP1519004J,Property Damage Crash,7/18/2023 9:33,CLEAR,DAYLIGHT,39.15696957,-77.2604389
MCP22030073,Property Damage Crash,7/18/2023 8:45,CLEAR,DAYLIGHT,39.0387355,-77.05134517
MCP22030073,Property Damage Crash,7/18/2023 8:45,CLEAR,DAYLIGHT,39.0387355,-77.05134517
MCP3305002C,Injury Crash,7/18/2023 4:01,CLEAR,DARK LIGHTS ON,39.01946352,-77.04418635
MCP33730016,Property Damage Crash,7/18/2023 3:55,CLEAR,DARK LIGHTS ON,38.99761449,-77.0270308
MCP33730016,Property Damage Crash,7/18/2023 3:55,CLEAR,DARK LIGHTS ON,38.99761449,-77.0270308
MCP2821002X,Property Damage Crash,7/17/2023 23:37,CLEAR,DARK -- UNKNOWN LIGHTING,39.1398478,-77.15041002
DD5643002X,Injury Crash,7/17/2023 22:07,CLEAR,DARK LIGHTS ON,39.090268,-77.1662715
DD5643002X,Injury Crash,7/17/2023 22:07,CLEAR,DARK LIGHTS ON,39.090268,-77.1662715
MCP15310014,Injury Crash,7/17/2023 21:48,CLEAR,DARK LIGHTS ON,38.97476667,-77.17534717
MCP3352000Z,Property Damage Crash,7/17/2023 19:51,CLEAR,DAYLIGHT,39.11751167,-77.20218333
MCP9429000D,Property Damage Crash,7/17/2023 18:06,CLEAR,DAYLIGHT,39.01418662,-77.004193
MCP9429000D,Property Damage Crash,7/17/2023 18:06,CLEAR,DAYLIGHT,39.01418662,-77.004193
MCP3126004P,Injury Crash,7/17/2023 17:45,CLEAR,DAYLIGHT,39.2016825,-77.25407333
MCP3126004P,Injury Crash,7/17/2023 17:45,CLEAR,DAYLIGHT,39.2016825,-77.25407333
MCP3126004P,Injury Crash,7/17/2023 17:45,CLEAR,DAYLIGHT,39.2016825,-77.25407333
MCP3086009C,Injury Crash,7/17/2023 17:10,CLOUDY,DAYLIGHT,39.17597667,-77.118285
MCP3086009C,Injury Crash,7/17/2023 17:10,CLOUDY,DAYLIGHT,39.17597667,-77.118285
MCP3086009C,Injury Crash,7/17/2023 17:10,CLOUDY,DAYLIGHT,39.17597667,-77.118285
MCP26740045,Injury Crash,7/17/2023 17:09,CLEAR,DAYLIGHT,39.28777183,-77.2018075
MCP26740045,Injury Crash,7/17/2023 17:09,CLEAR,DAYLIGHT,39.28777183,-77.2018075
MCP2968004Z,Property Damage Crash,7/17/2023 17:00,CLEAR,DAYLIGHT,39.057011,-77.11935386
MCP2968004Z,Property Damage Crash,7/17/2023 17:00,CLEAR,DAYLIGHT,39.057011,-77.11935386
MCP32260043,Injury Crash,7/17/2023 16:51,CLEAR,DAYLIGHT,39.12125467,-77.0247235
MCP32260043,Injury Crash,7/17/2023 16:51,CLEAR,DAYLIGHT,39.12125467,-77.0247235
EJ785600BY,Property Damage Crash,7/17/2023 16:19,CLEAR,DAYLIGHT,39.11395685,-77.21601762
EJ785600BY,Property Damage Crash,7/17/2023 16:19,CLEAR,DAYLIGHT,39.11395685,-77.21601762
MCP2689009S,Property Damage Crash,7/17/2023 16:00,CLEAR,DAYLIGHT,39.06184829,-77.16016778
MCP2466004C,Property Damage Crash,7/17/2023 15:50,CLEAR,DAYLIGHT,39.06294502,-77.17629697
MCP2466004C,Property Damage Crash,7/17/2023 15:50,CLEAR,DAYLIGHT,39.06294502,-77.17629697
MCP28430023,Property Damage Crash,7/17/2023 15:21,CLEAR,DAYLIGHT,39.14326167,-77.14043167
MCP3238002J,Property Damage Crash,7/17/2023 14:27,N/A,DAYLIGHT,38.98992883,-77.0266035
MCP3238002J,Property Damage Crash,7/17/2023 14:27,N/A,DAYLIGHT,38.98992883,-77.0266035
DD559500DN,Injury Crash,7/17/2023 14:15,CLOUDY,DAYLIGHT,39.06691533,-77.161466
DD559500DN,Injury Crash,7/17/2023 14:15,CLOUDY,DAYLIGHT,39.06691533,-77.161466
EJ7873007Q,Property Damage Crash,7/17/2023 13:36,CLEAR,DAYLIGHT,39.14383739,-77.19253384
MCP2846008X,Property Damage Crash,7/17/2023 10:45,CLEAR,DARK LIGHTS ON,39.05458848,-77.08597423
MCP2846008X,Property Damage Crash,7/17/2023 10:45,CLEAR,DARK LIGHTS ON,39.05458848,-77.08597423
MCP3375000J,Injury Crash,7/17/2023 10:44,CLEAR,DAYLIGHT,39.07673767,-77.01127833
MCP3375000J,Injury Crash,7/17/2023 10:44,CLEAR,DAYLIGHT,39.07673767,-77.01127833
MCP2667008M,Property Damage Crash,7/17/2023 9:10,CLEAR,DAYLIGHT,39.16343783,-77.203398
MCP2667008M,Property Damage Crash,7/17/2023 9:10,CLEAR,DAYLIGHT,39.16343783,-77.203398
MCP2270001V,Injury Crash,7/17/2023 8:50,CLEAR,DAYLIGHT,38.96572667,-77.088115
MCP2270001V,Injury Crash,7/17/2023 8:50,CLEAR,DAYLIGHT,38.96572667,-77.088115
MCP3238002H,Property Damage Crash,7/17/2023 7:58,CLEAR,DAYLIGHT,39.01113817,-77.041197
MCP3238002H,Property Damage Crash,7/17/2023 7:58,CLEAR,DAYLIGHT,39.01113817,-77.041197
HA2386001L,Property Damage Crash,7/17/2023 7:00,CLEAR,DAYLIGHT,39.12727133,-77.1268255
DD5527004S,Property Damage Crash,7/17/2023 1:20,CLEAR,DARK LIGHTS ON,39.09533729,-77.15332667
MCP2686006H,Injury Crash,7/16/2023 17:37,CLEAR,DAYLIGHT,39.20302985,-77.38909816
MCP32260042,Injury Crash,7/16/2023 17:16,CLEAR,DAYLIGHT,39.059277,-77.0476585
MCP32260042,Injury Crash,7/16/2023 17:16,CLEAR,DAYLIGHT,39.059277,-77.0476585
MCP2450004G,Property Damage Crash,7/16/2023 17:00,N/A,DAYLIGHT,39.15627,-77.20669167
MCP2450004G,Property Damage Crash,7/16/2023 17:00,N/A,DAYLIGHT,39.15627,-77.20669167
EJ78520080,Property Damage Crash,7/16/2023 16:40,N/A,DAYLIGHT,39.14496884,-77.20256724
EJ78520080,Property Damage Crash,7/16/2023 16:40,N/A,DAYLIGHT,39.14496884,-77.20256724
MCP3352000Y,Property Damage Crash,7/16/2023 16:16,CLEAR,DAYLIGHT,39.11731833,-77.20406167
MCP3352000Y,Property Damage Crash,7/16/2023 16:16,CLEAR,DAYLIGHT,39.11731833,-77.20406167
MCP30220054,Injury Crash,7/16/2023 15:46,CLEAR,DAYLIGHT,39.18137393,-77.27618481
MCP30220054,Injury Crash,7/16/2023 15:46,CLEAR,DAYLIGHT,39.18137393,-77.27618481
